        5	2019-07-12 17:12:57	1	1	1	0
        6	2019-07-12 17:13:07	1	1	1	0
        9	2019-07-12 17:17:46	1	1	1	0
        8	2019-07-12 18:27:42	1	1	1	0
        6	2019-07-13 08:16:29	1	0	1	0
       12	2019-07-13 08:20:24	1	0	1	0
        8	2019-07-13 08:21:59	1	0	1	0
        5	2019-07-13 08:35:05	1	0	1	0
        9	2019-07-13 08:35:14	1	0	1	0
        7	2019-07-13 08:41:35	1	0	1	0
        7	2019-07-13 08:48:53	1	0	1	0
        8	2019-07-13 12:32:08	1	1	1	0
        8	2019-07-13 13:01:54	1	0	1	0
       12	2019-07-13 17:10:03	1	1	1	0
        9	2019-07-13 17:12:00	1	0	1	0
        9	2019-07-13 17:12:09	1	1	1	0
        6	2019-07-13 17:12:21	1	1	1	0
        8	2019-07-13 17:12:28	1	1	1	0
        5	2019-07-13 17:43:25	1	1	1	0
        7	2019-07-13 20:54:08	1	0	1	0
        5	2019-07-16 08:02:32	1	0	1	0
        6	2019-07-16 08:10:16	1	0	1	0
        8	2019-07-16 08:14:03	1	0	1	0
       12	2019-07-16 08:18:18	1	0	1	0
        9	2019-07-16 08:18:34	1	0	1	0
        7	2019-07-16 08:22:24	1	0	1	0
        8	2019-07-16 12:33:53	1	1	1	0
        8	2019-07-16 13:05:17	1	0	1	0
        7	2019-07-16 13:25:29	1	1	1	0
       12	2019-07-16 17:01:24	1	1	1	0
        9	2019-07-16 17:04:03	1	0	1	0
        5	2019-07-16 17:07:17	1	1	1	0
       11	2019-07-17 07:32:25	1	0	1	0
        7	2019-07-17 07:40:12	1	0	1	0
        5	2019-07-17 08:10:50	1	0	1	0
        8	2019-07-17 08:26:50	1	0	1	0
        8	2019-07-17 12:35:19	1	1	1	0
        8	2019-07-17 13:09:19	1	0	1	0
        6	2019-07-17 13:34:42	1	0	1	0
        7	2019-07-17 14:38:39	1	1	1	0
        7	2019-07-17 14:38:56	1	1	1	0
       11	2019-07-17 17:04:05	1	0	1	0
        5	2019-07-17 17:14:06	1	1	1	0
        6	2019-07-17 17:14:12	1	1	1	0
        8	2019-07-17 17:14:30	1	1	1	0
        7	2019-07-17 18:51:07	1	1	1	0
       11	2019-07-18 07:38:39	1	0	1	0
       12	2019-07-18 07:55:36	1	0	1	0
        8	2019-07-18 08:06:21	1	0	1	0
        7	2019-07-18 08:07:35	1	0	1	0
        6	2019-07-18 08:20:55	1	0	1	0
        5	2019-07-18 08:21:35	1	0	1	0
        5	2019-07-18 12:41:21	1	1	1	0
        8	2019-07-18 12:41:25	1	1	1	0
        6	2019-07-18 12:42:02	1	0	1	0
        8	2019-07-18 13:01:13	1	0	1	0
        5	2019-07-18 13:01:17	1	0	1	0
        6	2019-07-18 13:01:26	1	0	1	0
        7	2019-07-18 13:01:34	1	1	1	0
        7	2019-07-18 13:01:52	1	0	1	0
       11	2019-07-18 17:05:01	1	1	1	0
       12	2019-07-18 17:06:29	1	1	1	0
        5	2019-07-18 17:15:46	1	1	1	0
        8	2019-07-18 17:23:15	1	1	1	0
        7	2019-07-18 17:51:51	1	1	1	0
       11	2019-07-19 07:21:29	1	0	1	0
        7	2019-07-19 07:40:18	1	0	1	0
        8	2019-07-19 08:02:34	1	0	1	0
       12	2019-07-19 08:02:41	1	0	1	0
        5	2019-07-19 08:10:06	1	0	1	0
        6	2019-07-19 08:16:53	1	0	1	0
        8	2019-07-19 12:30:49	1	1	1	0
        5	2019-07-19 12:45:31	1	1	1	0
        7	2019-07-19 12:46:52	1	1	1	0
        5	2019-07-19 12:47:30	1	0	1	0
        8	2019-07-19 12:58:07	1	0	1	0
        7	2019-07-19 12:58:14	1	0	1	0
       11	2019-07-19 17:21:55	1	1	1	0
        5	2019-07-19 17:30:14	1	1	1	0
        7	2019-07-19 21:30:03	1	0	1	0
        7	2019-07-19 21:30:12	1	1	1	0
       12	2019-07-20 07:26:32	1	0	1	0
        7	2019-07-20 07:27:41	1	0	1	0
        8	2019-07-20 08:39:32	1	0	1	0
        5	2019-07-20 08:39:37	1	0	1	0
        6	2019-07-20 08:49:08	1	0	1	0
        8	2019-07-20 12:49:13	1	1	1	0
        8	2019-07-20 13:12:25	1	0	1	0
       12	2019-07-20 17:05:31	1	1	1	0
        8	2019-07-20 17:11:59	1	1	1	0
        5	2019-07-20 17:12:11	1	1	1	0
        7	2019-07-20 17:49:04	1	1	1	0
        7	2019-07-21 07:19:53	1	0	1	0
        7	2019-07-21 17:58:37	1	1	1	0
       12	2019-07-23 08:12:23	1	0	1	0
        7	2019-07-23 08:12:30	1	0	1	0
        8	2019-07-23 08:13:33	1	0	1	0
        6	2019-07-23 08:13:57	1	0	1	0
        5	2019-07-23 08:16:54	1	0	1	0
        9	2019-07-23 08:22:22	1	0	1	0
        8	2019-07-23 12:32:26	1	1	1	0
        8	2019-07-23 13:00:27	1	0	1	0
        9	2019-07-23 17:07:47	1	1	1	0
        8	2019-07-23 17:09:22	1	1	1	0
        7	2019-07-23 17:15:17	1	0	1	0
        5	2019-07-23 17:15:52	1	1	1	0
        6	2019-07-23 17:16:37	1	1	1	0
        7	2019-07-23 17:17:06	1	1	1	0
        7	2019-07-23 17:17:32	1	0	1	0
        7	2019-07-23 17:17:44	1	1	1	0
        7	2019-07-24 07:31:42	1	0	1	0
       11	2019-07-24 07:37:16	1	0	1	0
       12	2019-07-24 07:48:04	1	0	1	0
        5	2019-07-24 08:15:30	1	0	1	0
        9	2019-07-24 08:17:53	1	0	1	0
        8	2019-07-24 08:25:55	1	0	1	0
        8	2019-07-24 12:32:55	1	1	1	0
        8	2019-07-24 13:01:40	1	0	1	0
        7	2019-07-24 13:22:55	1	1	1	0
        7	2019-07-24 13:23:10	1	0	1	0
       12	2019-07-24 16:58:01	1	1	1	0
       11	2019-07-24 16:58:16	1	1	1	0
        9	2019-07-24 17:04:33	1	1	1	0
        8	2019-07-24 17:04:47	1	1	1	0
        5	2019-07-24 17:06:38	1	1	1	0
        7	2019-07-24 21:18:32	1	0	1	0
        7	2019-07-24 21:18:56	1	1	1	0
        7	2019-07-25 08:04:07	1	0	1	0
       11	2019-07-25 08:04:13	1	0	1	0
        9	2019-07-25 08:04:24	1	0	1	0
        6	2019-07-25 08:11:52	1	0	1	0
        5	2019-07-25 08:22:09	1	0	1	0
        8	2019-07-25 08:25:03	1	0	1	0
        8	2019-07-25 12:38:05	1	1	1	0
        8	2019-07-25 13:05:54	1	0	1	0
        9	2019-07-25 17:01:50	1	1	1	0
        6	2019-07-25 17:09:34	1	1	1	0
       11	2019-07-25 17:09:42	1	1	1	0
        8	2019-07-25 17:11:34	1	1	1	0
        5	2019-07-25 17:13:30	1	1	1	0
        7	2019-07-25 17:34:42	1	0	1	0
        7	2019-07-25 17:34:55	1	1	1	0
        7	2019-07-25 17:35:29	1	1	1	0
       11	2019-07-26 08:09:39	1	0	1	0
       12	2019-07-26 08:09:44	1	0	1	0
        8	2019-07-26 08:12:34	1	0	1	0
        7	2019-07-26 08:15:01	1	0	1	0
        9	2019-07-26 08:32:44	1	0	1	0
        6	2019-07-26 08:39:56	1	0	1	0
        8	2019-07-26 12:34:16	1	1	1	0
        5	2019-07-26 12:59:30	1	0	1	0
        8	2019-07-26 12:59:41	1	0	1	0
        3	2019-07-26 13:37:47	1	0	1	0
        7	2019-07-26 14:34:23	1	0	1	0
        7	2019-07-26 14:34:33	1	1	1	0
        7	2019-07-26 15:26:55	1	0	1	0
       12	2019-07-26 16:45:54	1	1	1	0
       11	2019-07-26 16:55:06	1	0	1	0
       11	2019-07-26 16:55:14	1	1	1	0
        9	2019-07-26 17:13:17	1	1	1	0
        6	2019-07-27 07:49:02	1	0	1	0
        8	2019-07-27 07:51:26	1	0	1	0
       12	2019-07-27 08:18:56	1	0	1	0
        9	2019-07-27 08:26:44	1	0	1	0
        5	2019-07-27 08:28:17	1	0	1	0
       12	2019-07-27 17:00:44	1	1	1	0
        9	2019-07-27 17:08:05	1	1	1	0
        8	2019-07-27 17:12:29	1	1	1	0
        5	2019-07-28 10:35:04	1	0	1	0
        6	2019-07-28 12:19:40	1	0	1	0
        5	2019-07-28 12:20:30	1	1	1	0
        6	2019-07-28 14:05:22	1	1	1	0
       12	2019-07-30 08:11:12	1	0	1	0
        6	2019-07-30 08:11:32	1	0	1	0
        5	2019-07-30 08:21:42	1	0	1	0
        8	2019-07-30 12:33:49	1	1	1	0
        8	2019-07-30 13:03:05	1	0	1	0
       12	2019-07-30 16:52:32	1	1	1	0
        5	2019-07-30 17:19:27	1	1	1	0
        8	2019-07-30 17:19:39	1	1	1	0
       12	2019-07-31 08:14:22	1	0	1	0
        6	2019-07-31 08:15:30	1	0	1	0
        5	2019-07-31 08:21:17	1	0	1	0
        8	2019-07-31 08:21:30	1	0	1	0
        8	2019-07-31 12:37:38	1	1	1	0
        8	2019-07-31 12:56:02	1	0	1	0
       12	2019-07-31 17:09:10	1	1	1	0
        8	2019-07-31 17:10:41	1	1	1	0
        6	2019-07-31 17:11:04	1	1	1	0
        5	2019-07-31 17:11:57	1	1	1	0
        6	2019-08-01 08:17:23	1	0	1	0
        5	2019-08-01 08:19:06	1	0	1	0
        8	2019-08-01 08:22:45	1	0	1	0
       12	2019-08-01 08:24:39	1	0	1	0
        9	2019-08-01 08:59:45	1	0	1	0
        7	2019-08-01 13:04:45	1	0	1	0
        7	2019-08-01 13:04:51	1	1	1	0
       12	2019-08-01 17:02:48	1	1	1	0
        8	2019-08-01 17:11:46	1	1	1	0
        5	2019-08-01 17:11:54	1	1	1	0
        7	2019-08-01 21:16:03	1	1	1	0
       12	2019-08-02 08:24:05	1	0	1	0
        8	2019-08-02 08:26:54	1	0	1	0
        6	2019-08-02 08:27:57	1	0	1	0
        5	2019-08-02 08:28:10	1	0	1	0
       11	2019-08-02 08:29:54	1	0	1	0
        9	2019-08-02 08:37:35	1	0	1	0
        7	2019-08-02 16:50:55	1	0	1	0
        7	2019-08-02 16:51:01	1	1	1	0
        7	2019-08-02 16:51:10	1	0	1	0
       11	2019-08-02 17:04:07	1	1	1	0
       12	2019-08-02 17:04:58	1	1	1	0
        9	2019-08-02 17:07:00	1	1	1	0
        6	2019-08-02 17:19:54	1	0	1	0
        8	2019-08-02 17:20:09	1	1	1	0
        5	2019-08-02 17:20:26	1	1	1	0
       12	2019-08-03 08:01:06	1	0	1	0
        6	2019-08-03 08:14:13	1	0	1	0
        5	2019-08-03 08:22:19	1	0	1	0
        8	2019-08-03 08:27:20	1	0	1	0
        9	2019-08-03 08:29:47	1	0	1	0
        7	2019-08-03 08:45:15	1	0	1	0
        7	2019-08-03 12:55:17	1	1	1	0
        9	2019-08-03 17:02:55	1	1	1	0
       12	2019-08-03 17:07:22	1	1	1	0
        5	2019-08-03 17:24:58	1	1	1	0
        7	2019-08-03 17:49:44	1	0	1	0
        7	2019-08-03 17:49:50	1	1	1	0
        6	2019-08-03 21:02:10	1	1	1	0
        7	2019-08-03 21:20:06	1	1	1	0
        6	2019-08-05 11:00:44	1	0	1	0
        7	2019-08-05 13:49:23	1	0	1	0
        6	2019-08-05 22:03:18	1	0	1	0
       12	2019-08-06 08:33:52	1	0	1	0
        8	2019-08-06 08:33:57	1	0	1	0
        5	2019-08-06 08:34:03	1	0	1	0
        7	2019-08-06 08:41:45	1	0	1	0
        9	2019-08-06 08:42:05	1	0	1	0
        8	2019-08-06 17:01:33	1	1	1	0
        9	2019-08-06 17:03:13	1	1	1	0
        5	2019-08-06 17:04:10	1	0	1	0
       12	2019-08-06 17:05:32	1	1	1	0
        7	2019-08-06 17:21:42	1	1	1	0
        7	2019-08-06 17:22:02	1	0	1	0
        7	2019-08-06 17:32:15	1	1	1	0
        7	2019-08-07 08:03:46	1	0	1	0
       11	2019-08-07 08:03:52	1	0	1	0
        5	2019-08-07 08:18:41	1	0	1	0
        9	2019-08-07 08:24:08	1	0	1	0
        8	2019-08-07 08:27:44	1	0	1	0
       11	2019-08-07 16:59:08	1	1	1	0
        9	2019-08-07 17:00:00	1	1	1	0
        5	2019-08-07 17:01:05	1	1	1	0
       11	2019-08-08 08:16:08	1	0	1	0
        9	2019-08-08 08:17:08	1	0	1	0
        6	2019-08-08 08:17:25	1	0	1	0
        7	2019-08-08 08:28:50	1	0	1	0
        5	2019-08-08 08:29:10	1	0	1	0
        9	2019-08-08 17:01:32	1	1	1	0
        5	2019-08-08 17:09:50	1	1	1	0
        6	2019-08-08 17:13:17	1	0	1	0
        6	2019-08-08 17:13:36	1	1	1	0
        7	2019-08-08 17:44:25	1	1	1	0
        7	2019-08-08 17:44:43	1	0	1	0
        7	2019-08-08 17:44:50	1	1	1	0
        7	2019-08-09 08:04:50	1	0	1	0
       12	2019-08-09 08:05:18	1	0	1	0
       11	2019-08-09 08:05:56	1	0	1	0
        8	2019-08-09 08:21:23	1	0	1	0
        5	2019-08-09 08:23:40	1	0	1	0
        9	2019-08-09 08:35:40	1	0	1	0
        6	2019-08-09 08:39:47	1	0	1	0
        7	2019-08-09 12:34:07	1	0	1	0
        7	2019-08-09 12:34:12	1	1	1	0
        7	2019-08-09 13:19:52	1	0	1	0
        9	2019-08-09 16:58:53	1	1	1	0
       12	2019-08-09 16:59:10	1	1	1	0
        8	2019-08-09 17:15:09	1	1	1	0
        7	2019-08-09 17:39:16	1	1	1	0
        5	2019-08-10 08:26:24	1	0	1	0
        9	2019-08-10 08:27:20	1	0	1	0
        7	2019-08-10 08:27:31	1	0	1	0
        8	2019-08-10 08:30:54	1	0	1	0
       12	2019-08-10 08:33:42	1	0	1	0
        6	2019-08-10 09:56:04	1	0	1	0
        9	2019-08-10 17:00:34	1	1	1	0
        8	2019-08-10 17:05:00	1	1	1	0
        5	2019-08-10 17:05:10	1	1	1	0
        7	2019-08-10 19:05:07	1	0	1	0
        7	2019-08-10 19:07:37	1	1	1	0
        8	2019-08-13 07:56:08	1	0	1	0
       12	2019-08-13 07:58:19	1	0	1	0
        9	2019-08-13 07:58:58	1	0	1	0
        5	2019-08-13 07:59:27	1	0	1	0
        7	2019-08-13 08:12:05	1	0	1	0
        6	2019-08-13 08:13:41	1	0	1	0
        9	2019-08-13 17:05:10	1	1	1	0
       12	2019-08-13 17:06:40	1	1	1	0
        8	2019-08-13 17:06:56	1	1	1	0
        7	2019-08-13 18:36:19	1	1	1	0
        7	2019-08-14 08:05:10	1	0	1	0
        6	2019-08-14 08:12:01	1	0	1	0
        8	2019-08-14 08:13:15	1	0	1	0
        9	2019-08-14 08:22:13	1	0	1	0
        5	2019-08-14 08:22:22	1	0	1	0
       12	2019-08-14 08:22:31	1	0	1	0
       12	2019-08-14 17:01:08	1	1	1	0
        8	2019-08-14 17:01:13	1	1	1	0
        7	2019-08-14 17:45:20	1	0	1	0
        7	2019-08-14 17:45:36	1	1	1	0
        9	2019-08-15 08:15:50	1	0	1	0
       12	2019-08-15 08:16:06	1	0	1	0
        8	2019-08-15 08:25:07	1	0	1	0
        5	2019-08-15 15:58:55	1	0	1	0
        9	2019-08-15 17:01:08	1	1	1	0
       12	2019-08-15 17:01:26	1	1	1	0
        8	2019-08-15 17:13:21	1	1	1	0
        7	2019-08-15 18:10:31	1	1	1	0
        7	2019-08-15 18:10:43	1	0	1	0
        7	2019-08-15 18:10:54	1	1	1	0
        7	2019-08-16 06:22:04	1	0	1	0
       11	2019-08-16 08:01:08	1	0	1	0
        8	2019-08-16 08:07:37	1	0	1	0
       12	2019-08-16 08:15:58	1	0	1	0
        5	2019-08-16 08:19:59	1	0	1	0
        9	2019-08-16 08:25:25	1	0	1	0
        6	2019-08-16 08:25:56	1	0	1	0
        7	2019-08-16 12:43:53	1	1	1	0
        7	2019-08-16 12:54:26	1	0	1	0
       12	2019-08-16 16:59:18	1	1	1	0
        8	2019-08-16 17:20:28	1	1	1	0
        5	2019-08-16 17:30:42	1	1	1	0
        6	2019-08-16 17:33:48	1	0	1	0
        7	2019-08-16 19:34:19	1	1	1	0
        9	2019-08-17 08:20:49	1	0	1	0
       12	2019-08-17 08:26:19	1	0	1	0
        6	2019-08-17 08:40:59	1	0	1	0
        9	2019-08-17 17:02:43	1	1	1	0
       12	2019-08-17 17:12:08	1	1	1	0
        6	2019-08-17 18:02:15	1	0	1	0
        6	2019-08-19 11:23:03	1	0	1	0
        9	2019-08-20 08:22:24	1	0	1	0
        8	2019-08-20 08:22:34	1	0	1	0
       12	2019-08-20 08:22:44	1	0	1	0
        6	2019-08-20 08:24:09	1	0	1	0
        8	2019-08-20 12:31:22	1	1	1	0
        8	2019-08-20 13:01:50	1	0	1	0
        7	2019-08-20 13:02:23	1	0	1	0
        7	2019-08-20 13:02:40	1	1	1	0
       12	2019-08-20 17:01:31	1	1	1	0
        9	2019-08-20 17:03:23	1	1	1	0
        8	2019-08-20 17:14:23	1	1	1	0
        7	2019-08-20 17:39:10	1	1	1	0
        7	2019-08-20 22:08:55	1	0	1	0
        7	2019-08-20 22:09:00	1	0	1	0
        7	2019-08-21 08:10:26	1	0	1	0
        7	2019-08-22 07:50:21	1	0	1	0
        8	2019-08-22 08:01:52	1	0	1	0
        5	2019-08-22 08:04:31	1	0	1	0
       11	2019-08-22 08:05:05	1	0	1	0
        9	2019-08-22 08:17:16	1	0	1	0
       11	2019-08-22 16:54:29	1	0	1	0
        9	2019-08-22 17:02:43	1	1	1	0
        8	2019-08-22 17:07:43	1	1	1	0
        7	2019-08-22 17:29:38	1	1	1	0
        5	2019-08-22 18:15:28	1	1	1	0
        6	2019-08-22 18:22:12	1	0	1	0
        6	2019-08-22 18:22:21	1	1	1	0
        9	2019-08-23 08:27:29	1	0	1	0
       11	2019-08-23 08:28:05	1	0	1	0
        8	2019-08-23 08:28:52	1	0	1	0
        5	2019-08-23 15:42:03	1	0	1	0
       11	2019-08-23 16:57:48	1	0	1	0
        8	2019-08-23 17:01:13	1	1	1	0
        9	2019-08-23 17:01:41	1	1	1	0
        5	2019-08-23 17:04:19	1	1	1	0
       12	2019-08-24 08:32:59	1	0	1	0
        8	2019-08-24 08:33:08	1	0	1	0
        5	2019-08-24 08:34:18	1	0	1	0
        9	2019-08-24 08:39:05	1	0	1	0
        9	2019-08-24 16:58:36	1	1	1	0
       12	2019-08-24 17:05:19	1	1	1	0
        5	2019-08-24 17:15:21	1	1	1	0
        8	2019-08-24 17:15:25	1	1	1	0
        8	2019-08-27 13:10:50	1	0	1	0
        5	2019-08-27 13:11:13	1	0	1	0
       11	2019-08-27 13:11:23	1	0	1	0
       11	2019-08-27 17:15:33	1	0	1	0
       11	2019-08-27 17:15:44	1	4	1	0
        8	2019-08-27 17:27:09	1	1	1	0
        6	2019-08-28 08:16:54	1	0	1	0
       12	2019-08-28 08:20:05	1	0	1	0
        5	2019-08-28 08:27:54	1	0	1	0
        8	2019-08-28 08:28:28	1	0	1	0
        7	2019-08-28 08:45:37	1	0	1	0
        2	2019-08-28 14:03:43	1	0	1	0
        8	2019-08-28 17:07:46	1	1	1	0
        5	2019-08-28 17:10:30	1	1	1	0
       12	2019-08-28 17:10:56	1	1	1	0
        2	2019-08-28 17:12:38	1	1	1	0
        7	2019-08-28 17:27:49	1	1	1	0
       11	2019-08-29 07:45:41	1	0	1	0
        2	2019-08-29 07:49:35	1	0	1	0
        9	2019-08-29 08:11:15	1	0	1	0
        8	2019-08-29 08:15:07	1	0	1	0
        5	2019-08-29 08:20:00	1	0	1	0
        7	2019-08-29 08:31:38	1	0	1	0
        2	2019-08-29 12:04:06	1	1	1	0
        8	2019-08-29 12:32:31	1	1	1	0
        2	2019-08-29 12:51:01	1	0	1	0
        8	2019-08-29 12:59:43	1	0	1	0
       11	2019-08-29 17:01:00	1	4	1	0
        9	2019-08-29 17:02:34	1	1	1	0
        8	2019-08-29 17:02:48	1	1	1	0
        5	2019-08-29 17:04:44	1	1	1	0
        2	2019-08-29 17:07:29	1	1	1	0
        7	2019-08-29 17:27:34	1	1	1	0
       12	2019-08-30 08:17:05	1	0	1	0
        5	2019-08-30 08:17:11	1	0	1	0
        2	2019-08-30 08:17:24	1	0	1	0
        9	2019-08-30 08:25:11	1	0	1	0
        8	2019-08-30 08:28:04	1	0	1	0
        7	2019-08-30 08:39:11	1	0	1	0
        2	2019-08-30 12:01:00	1	1	1	0
        5	2019-08-30 12:30:08	1	1	1	0
        8	2019-08-30 12:30:20	1	1	1	0
        8	2019-08-30 12:58:15	1	0	1	0
        5	2019-08-30 12:58:22	1	0	1	0
        6	2019-08-30 14:32:27	1	0	1	0
        8	2019-08-30 17:01:47	1	1	1	0
        9	2019-08-30 17:02:06	1	1	1	0
       12	2019-08-30 17:02:13	1	1	1	0
        5	2019-08-30 17:07:15	1	1	1	0
        6	2019-08-30 17:26:32	1	1	1	0
        2	2019-08-30 17:26:59	1	0	1	0
        7	2019-08-30 19:53:10	1	1	1	0
        7	2019-08-31 06:05:35	1	0	1	0
        2	2019-08-31 08:13:08	1	0	1	0
